New_LN_FN,LastName,FirstName,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,D_Score,E_Score,Penalty,Score
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,2.0,6.7,9.033,0.0,15.733
YOU HAO,YOU,Hao,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,3.0,6.8,8.866,0.0,15.666
ARICAN FERHAT,ARICAN,Ferhat,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,4.0,7.0,8.566,0.0,15.566
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,5.0,6.4,9.033,0.0,15.433
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,6.0,6.4,9.0,0.0,15.4
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,7.0,6.6,8.8,0.0,15.4
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,8.0,6.6,8.733,0.0,15.333
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,9.0,6.6,8.725,0.0,15.325
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,10.0,6.2,9.1,0.0,15.3
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,11.0,6.4,8.841,0.0,15.241
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,12.0,6.4,8.833,0.0,15.233
BAUMANN CHRISTIAN,BAUMANN,Christian,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,13.0,6.4,8.8,0.0,15.2
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,14.0,6.5,8.7,0.0,15.2
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,15.0,6.5,8.633,0.0,15.133
POLIASHOV VLADISLAV,POLIASHOV,Vladislav,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,15.0,6.5,8.633,0.0,15.133
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,17.0,6.3,8.8,0.0,15.1
BRAEGGER PABLO,BRAEGGER,Pablo,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,18.0,6.2,8.866,0.0,15.066
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,19.0,6.1,8.866,0.0,14.966
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,20.0,6.5,8.433,0.0,14.933
KARTSEV ALEKSANDR,KARTSEV,Aleksandr,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,21.0,6.0,8.9,0.0,14.9
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,22.0,6.3,8.6,0.0,14.9
ABAD NESTOR,ABAD,Nestor,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,23.0,5.8,9.0,0.0,14.8
ABDURAKHIMOV RASULJON,ABDURAKHIMOV,Rasuljon,m,UZB,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,24.0,6.1,8.633,0.0,14.733
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,25.0,6.3,8.433,0.0,14.733
YUSOF EDDY,YUSOF,Eddy,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,26.0,5.9,8.8,0.0,14.7
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,27.0,6.0,8.7,0.0,14.7
KOVTUN ILLIA,KOVTUN,Illia,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,28.0,6.8,7.9,0.0,14.7
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,29.0,5.8,8.833,0.0,14.633
PLATA JOEL,PLATA,Joel,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,30.0,5.9,8.733,0.0,14.633
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,31.0,6.1,8.433,0.0,14.533
TVOROGAL ROBERT,TVOROGAL,Robert,m,LTU,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,32.0,5.9,8.6,0.0,14.5
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,33.0,6.0,8.5,0.0,14.5
DUNKEL NILS,DUNKEL,Nils,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,34.0,5.9,8.533,0.0,14.433
KOUDINOV MIKHAIL,KOUDINOV,Mikhail,m,NZL,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,35.0,6.1,8.333,0.0,14.433
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,36.0,5.9,8.433,0.0,14.333
LEE JUNHO,LEE,Junho,m,KOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,37.0,5.6,8.666,0.0,14.266
YUDENKOV YEVGEN,YUDENKOV,Yevgen,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,38.0,5.8,8.466,0.0,14.266
LEE CHIH KAI,LEE-Chih,Kai,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,39.0,5.4,8.833,0.0,14.233
WHITLOCK MAX,WHITLOCK,Max,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,40.0,5.3,8.8,0.0,14.1
TOBA ANDREAS,TOBA,Andreas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,40.0,5.3,8.8,0.0,14.1
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,42.0,6.0,8.091,0.0,14.091
MIR NICOLAU,MIR,Nicolau,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,43.0,5.5,8.533,0.0,14.033
CORRAL DANIEL,CORRAL,Daniel,m,MEX,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,44.0,6.0,8.033,0.0,14.033
BARRETTO JUNIOR FRANCISCO,BARRETTO-JUNIOR,Francisco,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,45.0,5.7,8.3,0.0,14.0
DIALLO THIERNO,DIALLO,Thierno,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,46.0,5.9,8.1,0.0,14.0
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,47.0,4.8,9.166,0.0,13.966
SOARES DIOGO,SOARES,Diogo,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,48.0,5.2,8.7,0.0,13.9
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,49.0,5.9,8.0,0.0,13.9
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,50.0,5.2,8.6,0.0,13.8
KIM HANSOL,KIM,Hansol,m,KOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,51.0,5.7,7.966,0.0,13.666
GEORGIOU MARIOS,GEORGIOU,Marios,m,CYP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,52.0,6.3,7.366,0.0,13.666
JESSEN DAVID,JESSEN,David,m,CZE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,53.0,5.2,8.433,0.0,13.633
BULL TYSON,BULL,Tyson,m,AUS,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,54.0,5.4,8.166,0.0,13.566
YULO CARLOS EDRIEL,YULO-Carlos,Edriel,m,PHI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,55.0,5.7,7.766,0.0,13.466
FRASCA LORIS,FRASCA,Loris,m,FRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,56.0,5.1,8.333,0.0,13.433
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,57.0,6.2,7.2,0.0,13.4
MOHAMED OMAR,MOHAMED,Omar,m,EGY,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,58.0,5.5,7.8,0.0,13.3
HUDDLESTON DAVID,HUDDLESTON,David,m,BUL,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,59.0,5.3,7.866,0.0,13.166
EDALLI LUDOVICO,EDALLI,Ludovico,m,ITA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,60.0,5.5,7.666,0.0,13.166
HEGGEMSNES SOFUS,HEGGEMSNES,Sofus,m,NOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,61.0,5.0,8.433,-0.3,13.133
TIKHONOV IVAN,TIKHONOV,Ivan,m,AZE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,62.0,5.2,7.566,0.0,12.766
COURNOYER RENE,COURNOYER,Rene,m,CAN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,63.0,5.8,6.533,0.0,12.333
EKE UCHE,EKE,Uche,m,NGR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,64.0,4.8,7.733,-0.3,12.233
SHIAO YU JAN,SHIAO,Yu-Jan,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,65.0,4.4,7.7,0.0,12.1
RYU SUNGHYUN,RYU,Sunghyun,m,KOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,66.0,5.0,6.966,0.0,11.966
DINH PHUONG THANH,DINH-Phuong,Thanh,m,VIE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,67.0,4.7,7.133,0.0,11.833
RUMBUTIS DAVID,RUMBUTIS,David,m,SWE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,68.0,5.0,6.733,0.0,11.733
HUNG YUAN HSI,HUNG,Yuan-Hsi,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,69.0,5.1,6.4,0.0,11.5
LOO PHAY XING,LOO-Phay,Xing,m,MAS,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PB,70.0,3.9,6.3,0.0,10.2
LEE CHIH KAI,LEE-Chih,Kai,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,1.0,6.4,8.866,0.0,15.266
MC CLENAGHAN RHYS,Mc-CLENAGHAN,Rhys,m,IRL,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,2.0,6.5,8.766,0.0,15.266
KAMEYAMA KOHEI,KAMEYAMA,Kohei,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,2.0,6.5,8.766,0.0,15.266
YODER ALEC,YODER,Alec,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,4.0,6.4,8.8,0.0,15.2
WHITLOCK MAX,WHITLOCK,Max,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,5.0,6.8,8.1,0.0,14.9
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,6.0,6.3,8.533,0.0,14.833
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,7.0,6.4,8.433,0.0,14.833
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,8.0,6.5,8.266,0.0,14.766
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,9.0,6.4,8.333,0.0,14.733
PETROV MATVEI,PETROV,Matvei,m,ALB,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,10.0,6.5,8.233,0.0,14.733
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,11.0,6.3,8.366,0.0,14.666
ZOU JINGYUAN,ZOU,Jingyuan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,12.0,5.9,8.7,0.0,14.6
DAVTYAN ARTUR,DAVTYAN,Artur,m,ARM,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,13.0,6.0,8.566,0.0,14.566
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,14.0,6.2,8.166,0.0,14.366
POLIASHOV VLADISLAV,POLIASHOV,Vladislav,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,14.0,6.2,8.166,0.0,14.366
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,16.0,6.4,7.9,0.0,14.3
ARICAN FERHAT,ARICAN,Ferhat,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,17.0,5.9,8.333,0.0,14.233
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,17.0,5.9,8.333,0.0,14.233
DUNKEL NILS,DUNKEL,Nils,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,19.0,5.7,8.433,0.0,14.133
LIN CHAOPAN,LIN,Chaopan,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,20.0,5.6,8.5,0.0,14.1
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,21.0,6.2,7.9,0.0,14.1
KITAZONO TAKERU,KITAZONO,Takeru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,22.0,5.7,8.216,0.0,13.916
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,23.0,5.6,8.3,0.0,13.9
GISCHARD BENJAMIN,GISCHARD,Benjamin,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,24.0,5.6,8.233,0.0,13.833
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,25.0,5.9,7.933,0.0,13.833
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,26.0,5.8,8.0,0.0,13.8
FRASCA LORIS,FRASCA,Loris,m,FRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,27.0,5.5,8.266,0.0,13.766
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,28.0,5.6,8.133,0.0,13.733
TOBA ANDREAS,TOBA,Andreas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,29.0,5.7,8.0,0.0,13.7
DAUSER LUKAS,DAUSER,Lukas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,30.0,5.3,8.366,0.0,13.666
KOVTUN ILLIA,KOVTUN,Illia,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,31.0,6.0,7.666,0.0,13.666
EDALLI LUDOVICO,EDALLI,Ludovico,m,ITA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,32.0,5.6,8.0,0.0,13.6
BRAEGGER PABLO,BRAEGGER,Pablo,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,33.0,5.4,8.166,0.0,13.566
KARTSEV ALEKSANDR,KARTSEV,Aleksandr,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,34.0,5.7,7.8,0.0,13.5
PLATA JOEL,PLATA,Joel,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,35.0,5.8,7.633,0.0,13.433
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,36.0,5.5,7.9,0.0,13.4
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,37.0,5.3,8.066,0.0,13.366
TIKHONOV IVAN,TIKHONOV,Ivan,m,AZE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,38.0,5.8,7.566,0.0,13.366
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,39.0,5.4,7.933,0.0,13.333
CORRAL DANIEL,CORRAL,Daniel,m,MEX,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,40.0,6.0,7.266,0.0,13.266
HERDER PHILIPP,HERDER,Philipp,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,41.0,5.6,7.633,0.0,13.233
BARRETTO JUNIOR FRANCISCO,BARRETTO-JUNIOR,Francisco,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,42.0,5.7,7.5,0.0,13.2
TOMMASONE CYRIL,TOMMASONE,Cyril,m,FRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,43.0,6.1,7.0,0.0,13.1
HEGGEMSNES SOFUS,HEGGEMSNES,Sofus,m,NOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,44.0,5.2,7.866,0.0,13.066
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,45.0,4.7,8.3,0.0,13.0
MOHAMED OMAR,MOHAMED,Omar,m,EGY,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,46.0,5.0,8.0,0.0,13.0
YUDENKOV YEVGEN,YUDENKOV,Yevgen,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,47.0,5.6,7.366,0.0,12.966
LEE JUNHO,LEE,Junho,m,KOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,48.0,4.8,8.1,0.0,12.9
RYU SUNGHYUN,RYU,Sunghyun,m,KOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,48.0,4.8,8.1,0.0,12.9
DIALLO THIERNO,DIALLO,Thierno,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,50.0,5.7,7.2,0.0,12.9
SHIAO YU JAN,SHIAO,Yu-Jan,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,51.0,6.3,6.6,0.0,12.9
EKE UCHE,EKE,Uche,m,NGR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,52.0,5.5,7.366,0.0,12.866
PAKHNIUK PETRO,PAKHNIUK,Petro,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,53.0,5.9,6.966,0.0,12.866
SOARES DIOGO,SOARES,Diogo,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,54.0,5.1,7.7,0.0,12.8
COURNOYER RENE,COURNOYER,Rene,m,CAN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,55.0,5.2,7.6,0.0,12.8
DOLGOPYAT ARTEM,DOLGOPYAT,Artem,m,ISR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,56.0,5.8,6.966,0.0,12.766
BAUMANN CHRISTIAN,BAUMANN,Christian,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,57.0,5.4,7.3,0.0,12.7
MIR NICOLAU,MIR,Nicolau,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,58.0,5.0,7.6,0.0,12.6
KOUDINOV MIKHAIL,KOUDINOV,Mikhail,m,NZL,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,59.0,4.4,8.066,0.0,12.466
YUSOF EDDY,YUSOF,Eddy,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,60.0,5.6,6.866,0.0,12.466
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,61.0,6.0,6.4,0.0,12.4
JESSEN DAVID,JESSEN,David,m,CZE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,62.0,5.5,6.833,0.0,12.333
LOO PHAY XING,LOO-Phay,Xing,m,MAS,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,63.0,5.7,6.566,0.0,12.266
ABDURAKHIMOV RASULJON,ABDURAKHIMOV,Rasuljon,m,UZB,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,64.0,4.9,7.266,0.0,12.166
REGINI MORAN GIARNNI,REGINI-MORAN,Giarnni,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,65.0,5.3,6.866,0.0,12.166
TVOROGAL ROBERT,TVOROGAL,Robert,m,LTU,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,66.0,5.5,6.6,0.0,12.1
RUMBUTIS DAVID,RUMBUTIS,David,m,SWE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,67.0,5.2,6.833,0.0,12.033
KARIMI MILAD,KARIMI,Milad,m,KAZ,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,68.0,5.7,6.2,0.0,11.9
YULO CARLOS EDRIEL,YULO-Carlos,Edriel,m,PHI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,69.0,4.4,7.433,0.0,11.833
KIM HANSOL,KIM,Hansol,m,KOR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,70.0,4.8,7.033,0.0,11.833
ABAD NESTOR,ABAD,Nestor,m,ESP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,71.0,5.0,6.466,0.0,11.466
HUDDLESTON DAVID,HUDDLESTON,David,m,BUL,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,72.0,3.8,7.2,0.0,11.0
HUNG YUAN HSI,HUNG,Yuan-Hsi,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,73.0,4.0,6.766,0.0,10.766
GEORGIOU MARIOS,GEORGIOU,Marios,m,CYP,2021-07-24,Olympic Games,qual,"Tokyo, Japan",PH,74.0,4.8,5.866,0.0,10.666
PETROUNIAS ELEFTHERIOS,PETROUNIAS,Eleftherios,m,GRE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,1.0,6.3,9.033,0.0,15.333
LIU YANG,LIU,Yang,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,2.0,6.4,8.9,0.0,15.3
AIT SAID SAMIR,AIT-SAID,Samir,m,FRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,3.0,6.3,8.766,0.0,15.066
COLAK IBRAHIM,COLAK,Ibrahim,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,4.0,6.2,8.733,0.0,14.933
ZANETTI ARTHUR,ZANETTI,Arthur,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,5.0,6.2,8.7,0.0,14.9
ASIL ADEM,ASIL,Adem,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,6.0,6.2,8.6,0.0,14.8
ABLIAZIN DENIS,ABLIAZIN,Denis,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,7.0,6.3,8.5,0.0,14.8
YOU HAO,YOU,Hao,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,8.0,6.5,8.3,0.0,14.8
LODADIO MARCO,LODADIO,Marco,m,ITA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,9.0,6.4,8.233,0.0,14.633
DALALOYAN ARTUR,DALALOYAN,Artur,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,10.0,6.0,8.5,0.0,14.5
RADIVILOV IGOR,RADIVILOV,Igor,m,UKR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,11.0,6.0,8.466,0.0,14.466
FRASER JOE,FRASER,Joe,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,12.0,5.8,8.6,0.0,14.4
ONDER AHMET,ONDER,Ahmet,m,TUR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,13.0,6.0,8.366,0.0,14.366
KAYA KAZUMA,KAYA,Kazuma,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,14.0,6.1,8.266,0.0,14.366
SOUZA CAIO,SOUZA,Caio,m,BRA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,15.0,6.0,8.333,0.0,14.333
NAGORNYY NIKITA,NAGORNYY,Nikita,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,15.0,6.0,8.333,0.0,14.333
TANIGAWA WATARU,TANIGAWA,Wataru,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,17.0,6.0,8.3,0.0,14.3
SUN WEI,SUN,Wei,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,18.0,5.9,8.333,0.0,14.233
MALONE BRODY,MALONE,Brody,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,19.0,5.6,8.6,0.0,14.2
TIKHONOV IVAN,TIKHONOV,Ivan,m,AZE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,20.0,5.9,8.3,0.0,14.2
XIAO RUOTENG,XIAO,Ruoteng,m,CHN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,21.0,6.0,8.2,0.0,14.2
MOLDAUER YUL,MOLDAUER,Yul,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,22.0,5.8,8.233,0.0,14.033
BELYAVSKIY DAVID,BELYAVSKIY,David,m,ROC,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,23.0,5.7,8.3,0.0,14.0
YULO CARLOS EDRIEL,YULO-Carlos,Edriel,m,PHI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,24.0,5.8,8.2,0.0,14.0
MIKULAK SAMUEL,MIKULAK,Samuel,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,25.0,5.3,8.566,0.0,13.866
WISKUS SHANE,WISKUS,Shane,m,USA,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,26.0,5.5,8.366,0.0,13.866
HASHIMOTO DAIKI,HASHIMOTO,Daiki,m,JPN,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,27.0,5.6,8.266,0.0,13.866
TANG CHIA HUNG,TANG,Chia-Hung,m,TPE,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,28.0,5.5,8.333,0.0,13.833
BAUMANN CHRISTIAN,BAUMANN,Christian,m,SUI,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,29.0,5.5,8.266,0.0,13.766
HALL JAMES,HALL,James,m,GBR,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,30.0,5.6,8.133,0.0,13.733
TOBA ANDREAS,TOBA,Andreas,m,GER,2021-07-24,Olympic Games,qual,"Tokyo, Japan",SR,31.0,5.8,7.933,0.0,13.733
