Name,Country,Matches Participated,Average D_Score,D_Score Variance,Average E_Score,E_Score Variance,Average Penalty,Penalty Variance,Mean,Std,Apparatus_BB,Apparatus_FX,Apparatus_UE,Apparatus_VT
SUMANASEKERA TIANA,USA,6,5.266666666666667,0.015555555555555566,7.122166666666668,0.31939013888888873,0.0,0.0,12.388833,0.599798,0,0,1,0
SUMANASEKERA TIANA,USA,6,5.0,0.0,9.152666666666667,0.004672555555555575,0.03333333333333333,0.0022222222222222227,14.119333,0.096472,0,0,0,1
SURMANOVA SARA,SVK,6,4.466666666666666,0.015555555555555524,6.433166666666666,0.34541113888888897,0.0,0.0,10.899833,0.691119,1,0,0,0
SURMANOVA SARA,SVK,5,4.340000000000001,0.010400000000000003,6.466399999999998,0.7393378400000001,0.0,0.0,10.8064,0.775723,0,0,1,0
SURMANOVA SARA,SVK,10,3.7600000000000002,0.07039999999999999,8.486500000000001,0.21925784999999998,0.04,0.008400000000000001,12.2065,0.626146,0,0,0,1
SURMANOVA SARA,SVK,2,4.05,0.0024999999999999823,7.433,0.0010889999999999945,0.0,0.0,11.483,0.017029,0,1,0,0
SUTO AGNES,ISL,2,3.7,0.009999999999999974,5.4495000000000005,1.73317225,0.0,0.0,9.1495,1.2165,1,0,0,0
SUTO AGNES,ISL,2,4.0,0.009999999999999974,7.433,0.017689000000000003,0.0,0.0,11.433,0.233002,0,1,0,0
SUTO AGNES,ISL,2,3.8,0.009999999999999974,6.0165,0.34047224999999987,0.0,0.0,9.8165,0.683501,0,0,1,0
SUTO AGNES,ISL,2,3.7,0.25,8.599499999999999,0.05452225000000012,0.0,0.0,12.2995,0.733501,0,0,0,1
SZEKELY ZOJA,HUN,16,5.7875000000000005,0.03859375000000005,7.5695,0.27163449999999995,0.0,0.0,13.357,0.620366,0,0,1,0
SZEKELY ZOJA,HUN,6,4.566666666666666,0.005555555555555518,7.583166666666667,0.011361138888888846,0.0,0.0,12.149833,0.149874,0,1,0,0
SZEKELY ZOJA,HUN,5,4.76,0.010400000000000032,6.892799999999999,0.34303296000000005,0.1,0.040000000000000015,11.5528,0.669013,1,0,0,0
SZEKELY ZOJA,HUN,3,4.2,0.0,8.766333333333334,0.0052148888888888896,0.0,0.0,12.966333,0.072221,0,0,0,1
SZILAGYI NIKOLETT,HUN,10,4.93,0.09209999999999989,6.9032,0.6791031600000003,0.01,0.0009,11.8232,1.082569,1,0,0,0
SZILAGYI NIKOLETT,HUN,5,4.8,0.012000000000000056,7.2196,0.05878944000000001,0.0,0.0,12.0196,0.228365,0,1,0,0
SZILAGYI NIKOLETT,HUN,3,4.5,0.0,7.322,0.018042000000000006,0.0,0.0,11.822,0.134324,0,0,1,0
SZILAGYI NIKOLETT,HUN,7,3.742857142857143,0.09959183673469393,8.637857142857142,0.045084408163265415,0.0,0.0,12.380714,0.223679,0,0,0,1
SZUJO HANNA,HUN,2,4.6,0.010000000000000018,7.9165,0.0069722499999999845,0.0,0.0,12.5165,0.01653,0,1,0,0
SZUJO HANNA,HUN,2,3.4000000000000004,0.03999999999999998,8.766,0.039999999999999716,0.0,0.0,12.166,0.400001,0,0,0,1
TAMAN NANCY,EGY,19,4.273684210526315,0.27036011080332417,8.499631578947367,0.08872054847645433,0.09473684210526316,0.0257617728531856,12.678579,0.616492,0,0,0,1
TANRIYASUKUR DERIN,TUR,5,4.9399999999999995,0.014399999999999986,6.8596,0.5224214400000001,0.0,0.0,11.7996,0.817346,0,0,1,0
TANRIYASUKUR DERIN,TUR,2,4.800000000000001,0.15999999999999992,6.9665,0.01782224999999993,0.1,0.0,11.6665,0.266502,1,0,0,0
TANRIYASUKUR DERIN,TUR,2,4.9,0.0,6.716,0.20250000000000015,0.1,0.010000000000000002,11.516,0.350001,0,1,0,0
TANRIYASÜKÜR DERIN,TUR,2,4.8,0.0,7.875,0.05062499999999984,0.0,0.0,12.675,0.225002,0,0,1,0
TANSKANEN KAIA,FIN,8,4.9,0.05749999999999999,6.533125,0.38533060937500013,0.0,0.0,11.433125,0.712606,1,0,0,0
TANSKANEN KAIA,FIN,6,5.0,0.009999999999999988,7.549833333333333,0.03175747222222217,0.0,0.0,12.549833,0.161942,0,1,0,0
TANSKANEN KAIA,FIN,8,4.824999999999999,0.044374999999999984,7.010375,0.6494909843749999,0.0,0.0,11.835375,0.895599,0,0,1,0
TANSKANEN KAIA,FIN,11,4.472727272727273,0.009256198347107374,8.639272727272726,0.015851652892562032,0.06363636363636364,0.007768595041322312,13.048364,0.125196,0,0,0,1
TARHAN BILGE,TUR,9,4.877777777777778,0.11283950617283943,6.073777777777778,0.5272730617283952,0.011111111111111112,0.0009876543209876546,10.940444,0.777241,1,0,0,0
TARHAN BILGE,TUR,31,4.141935483870968,0.023725286160249732,8.642225806451613,0.06638520707596261,0.02258064516129032,0.0056191467221644135,12.761581,0.252222,0,0,0,1
TARHAN BILGE,TUR,4,4.775,0.01687500000000007,6.608,0.8918749999999995,0.0,0.0,11.383,0.970825,0,1,0,0
TARHAN BILGE,TUR,3,4.3,0.1866666666666669,6.099666666666667,0.014081555555555604,0.09999999999999999,0.02,10.299667,0.582022,0,0,1,0
TEYMUROVA NAZANIN,AZE,9,4.7555555555555555,0.0846913580246914,6.736666666666667,0.5210828888888889,0.05555555555555555,0.002469135802469136,11.436667,0.866407,1,0,0,0
TEYMUROVA NAZANIN,AZE,12,4.716666666666666,0.01138888888888893,7.271833333333334,0.5270309722222223,0.0,0.0,11.9885,0.788052,0,1,0,0
TEYMUROVA NAZANIN,AZE,19,3.831578947368421,0.05584487534626042,8.712052631578949,0.03385720775623277,0.0,0.0,12.543632,0.324142,0,0,0,1
TEYMUROVA NAZANIN,AZE,3,3.8333333333333335,0.16222222222222235,6.110666666666667,0.39419755555555586,0.0,0.0,9.944,0.911652,0,0,1,0
THORNTON KEIRA,GBR,3,4.3999999999999995,0.006666666666666678,6.966666666666666,1.742222222222223,0.10000000000000002,1.925929944387236e-34,11.266667,1.391243,1,0,0,0
THORNTON KEIRA,GBR,2,4.65,0.0025000000000000265,7.1,0.20249999999999974,0.0,0.0,11.75,0.400001,0,1,0,0
THORNTON KEIRA,GBR,2,4.3,0.04000000000000007,7.575,0.030624999999999937,0.0,0.0,11.875,0.02502,0,0,1,0
THORNTON KEIRA,GBR,8,4.0,0.17999999999999988,8.825,0.03374999999999995,0.0125,0.0010937500000000003,12.8125,0.33237,0,0,0,1
TODD EMILY,GBR,2,4.65,0.0025000000000000265,6.3,0.3024999999999998,0.0,0.0,10.95,0.500001,1,0,0,0
TODD EMILY,GBR,2,4.550000000000001,0.02249999999999997,6.825,0.390625,0.0,0.0,11.375,0.775001,0,1,0,0
TODD EMILY,GBR,4,4.4,0.010000000000000018,8.1375,0.011718749999999917,0.0,0.0,12.5375,0.184986,0,0,1,0
TODD EMILY,GBR,2,3.8,0.0,8.875,0.0006250000000000178,0.0,0.0,12.675,0.02502,0,0,0,1
TOESSEBRO JULIANE,NOR,3,4.433333333333334,0.008888888888888906,6.955333333333333,0.16333088888888878,0.0,0.0,11.388667,0.315592,1,0,0,0
TOESSEBRO JULIANE,NOR,3,4.3999999999999995,0.006666666666666678,7.199666666666666,0.47634822222222234,0.13333333333333333,0.03555555555555556,11.466333,0.952619,0,1,0,0
TOESSEBRO JULIANE,NOR,2,3.8,0.0,7.4830000000000005,0.006888999999999957,0.0,0.0,11.283,0.083006,0,0,1,0
TOESSEBRO JULIANE,NOR,4,4.0,0.12000000000000008,8.166500000000001,0.19622225000000004,0.075,0.016874999999999998,12.0915,0.30769,0,0,0,1
TOLLET YLEA,BEL,3,4.733333333333333,0.05555555555555555,7.899666666666666,0.0007482222222222262,0.0,0.0,12.633,0.25986,0,1,0,0
TRAN AURELIE,CAN,7,5.114285714285715,0.018367346938775474,7.199714285714286,0.30472391836734697,0.014285714285714287,0.0012244897959183677,12.299714,0.561487,1,0,0,0
TRAN AURELIE,CAN,8,4.737500000000001,0.004843749999999996,8.153875000000001,0.033569859375000025,0.0,0.0,12.891375,0.194098,0,1,0,0
TRAN AURELIE,CAN,7,5.242857142857143,0.005306122448979591,7.6547142857142845,0.27202391836734663,0.0,0.0,12.897571,0.583351,0,0,1,0
TRAN AURELIE,CAN,6,4.2,0.0,9.060999999999998,0.02054200000000002,0.0,0.0,13.261,0.143328,0,0,0,1
TRAN DOAN QUYNH NAM,VIE,2,1.85,3.0625,7.7165,0.9672722499999996,4.25,18.0625,5.3165,5.0165,0,0,1,0
TRAN DOAN QUYNH NAM,VIE,4,3.5999999999999996,0.05999999999999993,8.44575,0.05795418749999974,0.0,0.0,12.04575,0.293863,0,0,0,1
TRAN DOAN QUYNH NAM,VIE,3,4.633333333333333,0.148888888888889,5.905333333333334,0.2747902222222221,0.06666666666666667,0.0022222222222222222,10.472,0.385273,1,0,0,0
TRAN DOAN QUYNH NAM,VIE,4,4.6,0.054999999999999966,6.837250000000001,0.6708486874999999,0.0,0.0,11.43725,1.045251,0,1,0,0
TRNKOVA LUCIE,CZE,13,4.7153846153846155,0.02130177514792899,6.951,0.41352907692307705,0.0,0.0,11.666385,0.716037,1,0,0,0
TRNKOVA LUCIE,CZE,13,4.538461538461538,0.010059171597633143,7.279307692307691,0.0874625207100591,0.007692307692307693,0.0007100591715976332,11.810077,0.318804,0,1,0,0
TRONRUD MARIA,NOR,15,4.960000000000002,0.04906666666666671,7.373000000000001,0.20302080000000008,0.0,0.0,12.333,0.525936,1,0,0,0
TRONRUD MARIA,NOR,7,4.357142857142857,0.0681632653061225,7.104285714285715,0.519035918367347,0.08571428571428572,0.01836734693877551,11.375714,0.930657,0,1,0,0
TRONRUD MARIA,NOR,11,4.181818181818182,0.02330578512396698,7.825454545454545,0.02107042975206612,0.0,0.0,12.007273,0.17973,0,0,1,0
TRONRUD MARIA,NOR,21,3.8095238095238093,0.38276643990929715,8.666380952380953,0.07046252154195014,0.02857142857142857,0.004897959183673469,12.447333,0.80625,0,0,0,1
TRTNIK ZALA,SLO,11,4.809090909090909,0.02082644628099173,7.0284545454545455,0.18375515702479345,0.0,0.0,11.837545,0.508824,1,0,0,0
TRTNIK ZALA,SLO,9,4.544444444444445,0.05580246913580248,7.044111111111111,0.21584698765432092,0.05555555555555555,0.009135802469135803,11.533,0.42163,0,1,0,0
TRTNIK ZALA,SLO,9,4.466666666666666,0.004444444444444413,7.672000000000001,0.3678371111111111,0.0,0.0,12.138667,0.58791,0,0,1,0
TRTNIK ZALA,SLO,4,4.2,0.0,8.39975,0.2050666875,0.025,0.0018750000000000004,12.57475,0.495258,0,0,0,1
TRUONG KHANH VAN,VIE,2,3.5,0.010000000000000018,8.6665,0.0011222500000000056,0.0,0.0,12.1665,0.133504,0,0,0,1
TSIORI MAGDALINI,GRE,3,4.8,0.046666666666666634,6.8886666666666665,0.788530888888889,0.0,0.0,11.688667,0.977377,0,0,1,0
TSIORI MAGDALINI,GRE,2,4.4,0.2500000000000002,6.0495,0.1470722499999998,0.05,0.0025000000000000005,10.3995,0.066508,1,0,0,0
TSOGTSAIKHAN KHULAN,MGL,2,3.4000000000000004,0.03999999999999998,8.433,0.0044890000000000225,0.0,0.0,11.833,0.133004,0,0,0,1
TURISKI ANDY,ISR,3,3.733333333333334,0.4288888888888889,5.688666666666666,0.3926642222222219,0.0,0.0,9.422,1.068789,0,0,1,0
TURISKI ANDY,ISR,4,3.7499999999999996,0.00749999999999998,8.58325,0.033730687499999905,0.1,0.015,12.23325,0.279207,0,0,0,1
TURISKI ANDY,ISR,2,4.4,0.0399999999999999,6.15,0.10048899999999983,0.0,0.0,10.55,0.117004,0,1,0,0
TURNER SYDNEY LESLIE,CAN,8,5.425000000000001,0.01687499999999996,7.356,0.25651,0.0125,0.0010937500000000003,12.7685,0.632696,1,0,0,0
TURNER SYDNEY LESLIE,CAN,9,4.888888888888889,0.11209876543209879,7.861111111111111,0.026785209876543183,0.011111111111111112,0.0009876543209876546,12.738889,0.305119,0,1,0,0
TURNER SYDNEY LESLIE,CAN,8,5.2875,0.06609375,7.462375,0.459106734375,0.0,0.0,12.749875,0.838144,0,0,1,0
TURNER SYDNEY LESLIE,CAN,4,4.2,0.0,8.679,0.0026675000000000166,0.0,0.0,12.879,0.051658,0,0,0,1
TØSSEBRO JULIANE,NOR,2,4.3,0.0,7.75,0.0024999999999999823,0.0,0.0,12.05,0.05001,1,0,0,0
TØSSEBRO JULIANE,NOR,2,4.5,0.0,6.758,0.15366400000000027,0.0,0.0,11.258,0.392001,0,1,0,0
URBANSKA BRYGIDA,POL,4,4.449999999999999,0.05250000000000005,6.212249999999999,0.03523618749999995,0.0,0.0,10.66225,0.317194,1,0,0,0
URBANSKA BRYGIDA,POL,4,4.275,0.11187499999999997,6.6625,0.13921874999999986,0.05,0.0075000000000000015,10.8875,0.604541,0,1,0,0
URBANSKA BRYGIDA,POL,4,3.85,0.12750000000000006,8.5455,0.02833274999999997,0.025,0.0018750000000000008,12.3705,0.290747,0,0,0,1
URBANSKA BRYGIDA,POL,2,4.2,0.0,6.4665,0.1343222500000002,0.0,0.0,10.6665,0.366501,0,0,1,0
USHIOKU KOHANE,JPN,5,4.6,0.11199999999999992,8.6396,0.35276984000000006,0.06,0.014400000000000001,13.1796,0.53785,0,0,0,1
USHIOKU KOHANE,JPN,2,5.35,0.0025000000000000265,7.866,0.010000000000000018,0.15,0.0225,13.066,0.200002,0,1,0,0
VAETTOE OLIVIA,FIN,2,4.45,0.0625,5.9995,0.21762224999999993,0.0,0.0,10.4495,0.216502,1,0,0,0
VAETTOE OLIVIA,FIN,2,4.85,0.02249999999999997,7.249499999999999,0.03367225,0.15,0.0225,11.9495,0.183503,0,1,0,0
VAETTOE OLIVIA,FIN,2,3.7,0.3599999999999999,5.4830000000000005,0.4224999999999999,0.0,0.0,9.183,1.25,0,0,1,0
VAETTOE OLIVIA,FIN,2,4.2,0.0,8.683,0.0068890000000000305,0.05,0.0025000000000000005,12.833,0.133004,0,0,0,1
VALENZUELA YISETH,COL,4,4.6,0.0,6.63725,0.3138986874999999,0.0,0.0,11.23725,0.560268,1,0,0,0
VALENZUELA YISETH,COL,5,4.34,0.038400000000000066,7.7665999999999995,0.061822239999999994,0.0,0.0,12.1066,0.250789,0,1,0,0
VALENZUELA YISETH,COL,3,4.366666666666666,0.002222222222222246,6.761,0.054208666666666766,0.0,0.0,11.127667,0.279819,0,0,1,0
VALENZUELA YISETH,COL,8,4.05,0.07750000000000007,8.560375,0.010553484374999951,0.0,0.0,12.610375,0.333417,0,0,0,1
VALENZUELA ASTUDILLO YISETH ELIANA,COL,2,4.6,0.0,6.5835,0.04687224999999996,0.0,0.0,11.1835,0.216502,1,0,0,0
VALENZUELA ASTUDILLO YISETH ELIANA,COL,2,4.25,0.0024999999999999823,8.2335,0.0011222500000000056,0.0,0.0,12.4835,0.083506,0,1,0,0
VALENZUELA ASTUDILLO YISETH ELIANA,COL,2,4.2,0.0,8.567,0.009999999999999929,0.0,0.0,12.767,0.100005,0,0,0,1
VAN POL VERA,NED,4,4.875,0.011874999999999993,7.229000000000001,0.22447299999999992,0.025,0.0018750000000000004,12.079,0.618445,1,0,0,0
VAN POL VERA,NED,4,4.85,0.007500000000000014,7.729,0.08112850000000002,0.1,0.015,12.479,0.425064,0,1,0,0
VAN POL VERA,NED,3,4.933333333333334,0.0022222222222222066,8.105333333333334,0.05225688888888888,0.0,0.0,13.038667,0.184728,0,0,1,0
VAN POL VERA,NED,4,4.6,0.0,8.904,0.021697999999999933,0.0,0.0,13.504,0.147306,0,0,0,1
WONG VANESSA,HKG,4,4.525,0.0068749999999999515,5.920750000000001,1.5636166875000002,0.0,0.0,10.44575,1.213242,1,0,0,0
VASQUEZ DIANA,BOL,3,4.0,0.08000000000000002,7.944333333333334,0.25299755555555603,0.0,0.0,11.944333,0.785832,0,0,0,1
VEERMAN SANNA,NED,17,6.029411764705882,0.10678200692041517,7.526294117647059,0.27056950173010397,0.0,0.0,13.555706,0.680869,0,0,1,0
VEERMAN SANNA,NED,5,4.72,0.013600000000000053,7.103,0.37273120000000004,0.02,0.0016,11.803,0.58656,1,0,0,0
VEERMAN SANNA,NED,6,4.333333333333333,0.03555555555555546,8.835833333333333,0.022432805555555546,0.0,0.0,13.169167,0.161763,0,0,0,1
VEERMAN SANNA,NED,5,4.8,0.051999999999999914,7.4597999999999995,0.08371735999999982,0.18000000000000002,0.0256,12.0798,0.318758,0,1,0,0
VELLA CLARK TARA,MLT,3,4.3999999999999995,0.0266666666666666,6.332999999999999,0.6866666666666666,0.03333333333333333,0.0022222222222222227,10.699667,1.027403,1,0,0,0
VELLA CLARK TARA,MLT,3,4.233333333333333,0.0022222222222222066,6.822,0.25584200000000007,0.26666666666666666,0.035555555555555556,10.788667,0.608878,0,1,0,0
VELLA CLARK TARA,MLT,3,3.733333333333333,0.10888888888888897,4.944,1.4344346666666665,0.0,0.0,8.677333,0.89829,0,0,1,0
VELLA CLARK TARA,MLT,5,3.5599999999999996,0.0863999999999999,8.446200000000001,0.003376959999999975,0.02,0.0016,11.9862,0.312861,0,0,0,1
VILLA GIORGIA,ITA,10,5.27,0.03609999999999999,7.8596,0.37012364,0.0,0.0,13.1296,0.673677,1,0,0,0
VILLA GIORGIA,ITA,11,5.809090909090909,0.000826446280991744,8.296636363636365,0.012994958677685953,0.0,0.0,14.105727,0.09181,0,0,1,0
VILLALBA CLAUDIA,ESP,2,4.5,0.0,7.583,0.0068890000000000305,0.05,0.0025000000000000005,12.033,0.033015,0,1,0,0
VISAGIE KARMA,RSA,2,3.7,0.009999999999999974,8.383,0.00028900000000001185,0.0,0.0,12.083,0.083006,0,0,0,1
VISSER NAOMI,NED,15,4.953333333333333,0.04382222222222227,7.608533333333335,0.16800144888888896,0.013333333333333334,0.001155555555555555,12.548533,0.405462,1,0,0,0
VISSER NAOMI,NED,15,5.54,0.0597333333333333,7.712933333333334,0.1618521955555556,0.04666666666666666,0.010488888888888888,13.206267,0.631702,0,1,0,0
VISSER NAOMI,NED,19,6.036842105263157,0.019168975069252064,7.687263157894735,0.6095690360110803,0.0,0.0,13.724105,0.831709,0,0,1,0
VISSER NAOMI,NED,8,4.2,0.0,9.008,0.011569499999999979,0.0125,0.0010937500000000003,13.1955,0.109724,0,0,0,1
VLKOVA ALICE,CZE,3,4.733333333333333,0.0022222222222222066,6.133,1.1266666666666667,0.0,0.0,10.866333,1.014342,1,0,0,0
VLKOVA ALICE,CZE,4,4.925,0.01687499999999998,7.374750000000001,0.011879187500000055,0.0,0.0,12.29975,0.18713,0,1,0,0
VLKOVA ALICE,CZE,3,4.566666666666666,0.008888888888888906,7.210666666666666,0.07745688888888878,0.0,0.0,11.777333,0.231786,0,0,1,0
VLKOVA ALICE,CZE,9,4.266666666666667,0.035555555555555625,8.67388888888889,0.019696098765432123,0.011111111111111112,0.0009876543209876546,12.929444,0.311342,0,0,0,1
VOLLEMAN TISHA MANOUK GIJS,NED,10,4.62,0.04360000000000005,7.3464,0.3159338399999999,0.02,0.0016,11.9464,0.628216,1,0,0,0
VOLLEMAN TISHA MANOUK GIJS,NED,13,5.015384615384615,0.03360946745562125,7.7933076923076925,0.06724852071005913,0.007692307692307693,0.0007100591715976331,12.801,0.315621,0,1,0,0
VOLLEMAN TISHA MANOUK GIJS,NED,14,5.278571428571429,0.015969387755102028,7.651071428571428,0.20745763775510193,0.0,0.0,12.929643,0.445248,0,0,1,0
VOLLEMAN TISHA MANOUK GIJS,NED,6,4.2,0.0,8.822166666666666,0.05249013888888884,0.0,0.0,13.022167,0.229109,0,0,0,1
VOSTRUCHOVAITE AGATA,LTU,8,4.175000000000001,0.05437500000000009,8.48725,0.02919868749999989,0.1125,0.01359375,12.54975,0.274977,0,0,0,1
WAGNER ELISABETH,GER,2,3.7,0.0,7.516500000000001,0.01357224999999996,0.0,0.0,11.2165,0.116504,1,0,0,0
WAGNER ELISABETH,GER,2,4.1,0.0,7.516500000000001,0.000272250000000006,0.05,0.0025000000000000005,11.5665,0.033515,0,1,0,0
WAGNER ELISABETH,GER,2,4.4,0.0,7.35,0.4224999999999999,0.0,0.0,11.75,0.650001,0,0,1,0
WAGNER ELISABETH,GER,2,3.4,0.0,8.5665,0.0011222500000000056,0.0,0.0,11.9665,0.033515,0,0,0,1
WATANABE HAZUKI,JPN,4,5.375,0.011874999999999993,7.61675,0.30244168749999956,0.0,0.0,12.99175,0.61111,1,0,0,0
WATANABE HAZUKI,JPN,2,4.800000000000001,0.010000000000000018,7.266500000000001,0.32092225,0.0,0.0,12.0665,0.466501,0,1,0,0
WATANABE HAZUKI,JPN,3,5.466666666666666,0.0022222222222222066,7.016333333333333,0.5032482222222221,0.0,0.0,12.483,0.754913,0,0,1,0
WEI XIAOYUAN,CHN,6,6.366666666666666,0.0722222222222222,8.171999999999999,0.15179766666666675,0.0,0.0,14.538667,0.628931,0,0,1,0
WESTLUND EMELIE,SWE,7,4.428571428571429,0.007755102040816304,7.080571428571427,0.43300367346938795,0.014285714285714287,0.0012244897959183677,11.494857,0.68975,1,0,0,0
WESTLUND EMELIE,SWE,7,4.928571428571429,0.08775510204081635,7.409285714285714,0.38828848979591807,0.0,0.0,12.337857,0.807872,0,0,1,0
WESTLUND EMELIE,SWE,4,3.95,0.1875,8.56625,0.03396118749999999,0.0,0.0,12.51625,0.60958,0,0,0,1
WESTLUND EMELIE,SWE,3,4.3,0.026666666666666713,7.755,0.004708666666666655,0.0,0.0,12.055,0.200773,0,1,0,0
WESTLUND NATHALIE,SWE,6,4.7,0.003333333333333339,7.144166666666667,0.5327161388888889,0.016666666666666666,0.0013888888888888892,11.8275,0.731855,1,0,0,0
WESTLUND NATHALIE,SWE,6,4.266666666666667,0.008888888888888903,7.710999999999999,0.12280499999999998,0.0,0.0,11.977667,0.265006,0,1,0,0
WESTLUND NATHALIE,SWE,7,5.214285714285714,0.029795918367346907,7.604285714285714,0.19535648979591821,0.0,0.0,12.818571,0.451698,0,0,1,0
WESTLUND NATHALIE,SWE,3,4.0,0.08000000000000002,8.633000000000001,0.03859266666666672,0.0,0.0,12.633,0.302975,0,0,0,1
WILDI ANINA,SUI,2,4.75,0.022500000000000107,5.199999999999999,0.3600000000000001,0.05,0.0025000000000000005,9.9,0.800001,1,0,0,0
WILDI ANINA,SUI,2,4.65,0.0025000000000000265,7.749499999999999,0.01357224999999996,0.0,0.0,12.3995,0.066508,0,1,0,0
WILDI ANINA,SUI,2,4.4,0.0,7.666499999999999,0.004422250000000001,0.0,0.0,12.0665,0.066508,0,0,1,0
WILDI ANINA,SUI,4,4.05,0.007500000000000014,8.43325,0.0016666874999999883,0.05,0.0025000000000000005,12.43325,0.163302,0,0,0,1
WONG HIU YING ANGEL,HKG,16,4.612500000000001,0.08109375000000005,6.7976875,0.36271558984375013,0.03125,0.0058984375,11.378937,0.624522,1,0,0,0
WONG LEANNE,USA,8,5.6875,0.0010937500000000116,8.12275,0.14780893750000013,0.0,0.0,13.81025,0.413186,0,0,1,0
WONG LEANNE,USA,13,4.815384615384616,0.11360946745562125,9.031769230769232,0.03881910059171599,0.007692307692307693,0.0007100591715976332,13.839462,0.486221,0,0,0,1
WONG LEANNE,USA,8,5.4375,0.042343749999999986,7.7395,0.24197175000000004,0.0125,0.0010937500000000003,13.1645,0.635903,1,0,0,0
WONG LEANNE,USA,6,5.550000000000001,0.012499999999999954,7.936,0.045446666666666725,0.016666666666666666,0.0013888888888888892,13.469333,0.282377,0,1,0,0
WOOLFORD KELISE,USA,4,4.975,0.016874999999999956,6.975,0.16062500000000002,0.0,0.0,11.95,0.470373,1,0,0,0
WOOLFORD KELISE,USA,4,4.85,0.04250000000000001,6.9750000000000005,0.09687499999999999,0.0,0.0,11.825,0.506829,0,1,0,0
WOOLFORD KELISE,USA,4,4.75,0.2225000000000002,7.5375,0.24421874999999987,0.0,0.0,12.2875,0.658004,0,0,1,0
WOOLFORD KELISE,USA,4,4.2,0.0,8.55,0.038750000000000076,0.1,0.015,12.65,0.262204,0,0,0,1
WRIGHT TILLY,GBR,2,4.85,0.0025000000000000265,7.825,0.05062500000000024,0.0,0.0,12.675,0.275002,1,0,0,0
WU ANNY,SUI,3,4.833333333333333,0.002222222222222246,7.355333333333333,0.03719022222222226,0.0,0.0,12.188667,0.149637,0,0,1,0
WU ANNY,SUI,3,4.2,0.0,8.633000000000001,0.04519266666666671,0.09999999999999999,0.02,12.733,0.353827,0,0,0,1
WU ANNY,SUI,2,4.5,0.0,6.3665,0.4013222500000002,0.0,0.0,10.8665,0.633501,1,0,0,0
WU ANNY,SUI,2,4.699999999999999,0.010000000000000018,7.4495000000000005,0.006972250000000058,0.0,0.0,12.1495,0.183503,0,1,0,0
WU RAN,CHN,2,5.65,0.0025000000000000265,8.116499999999998,0.00027224999999999136,0.0,0.0,13.7665,0.066508,0,1,0,0
WU SING FEN,TPE,3,4.8,0.006666666666666678,7.122,0.27843466666666644,0.03333333333333333,0.002222222222222223,11.888667,0.55569,1,0,0,0
WU SING FEN,TPE,2,4.4,0.09000000000000016,7.2330000000000005,0.0044889999999999635,0.0,0.0,11.633,0.367001,0,1,0,0
WU SING FEN,TPE,10,4.160000000000001,0.10240000000000007,8.4399,0.11235468999999994,0.0,0.0,12.5999,0.523362,0,0,0,1
YAMADA CHIHARU,JPN,5,5.4,0.04,7.126400000000001,0.21200104000000008,0.0,0.0,12.5264,0.316421,1,0,0,0
YAMADA CHIHARU,JPN,5,5.279999999999999,0.009600000000000039,7.363199999999999,0.26162135999999975,0.02,0.0016,12.6232,0.586855,0,1,0,0
YAMADA CHIHARU,JPN,6,5.666666666666667,0.005555555555555566,7.7275,0.2858365833333332,0.0,0.0,13.394167,0.607256,0,0,1,0
YAMADA CHIHARU,JPN,2,4.2,0.0,8.9995,0.0011222500000000056,0.0,0.0,13.1995,0.033515,0,0,0,1
YAP EMMA EN LIN,SIN,5,4.94,0.08239999999999989,6.1564,1.2137058399999998,0.0,0.0,11.0964,1.073999,1,0,0,0
YAP EMMA EN LIN,SIN,5,4.6,0.019999999999999966,7.4098,0.027097359999999987,0.04,0.0024000000000000002,11.9698,0.144646,0,1,0,0
YAP EMMA EN LIN,SIN,5,3.3200000000000003,0.5176000000000001,6.8864,1.5020418399999997,0.0,0.0,10.2064,1.451464,0,0,1,0
YAP EMMA EN LIN,SGP,3,3.4,0.0,8.366666666666667,0.13388888888888903,0.0,0.0,11.766667,0.36591,0,0,0,1
YASSINSKAYA DARYA,KAZ,9,4.644444444444445,0.08246913580246912,7.129333333333333,0.32832244444444453,0.14444444444444446,0.03580246913580247,11.629333,0.94094,0,1,0,0
YASSINSKAYA DARYA,KAZ,31,3.896774193548387,0.02547346514047868,8.71048387096774,0.0726314755463059,0.025806451612903226,0.00578563995837669,12.581452,0.359576,0,0,0,1
YASSINSKAYA DARYA,KAZ,3,4.166666666666667,0.06888888888888896,7.088333333333334,0.7499975555555559,0.0,0.0,11.255,1.127612,1,0,0,0
YEOH LI WEN RACHEL,MAS,2,4.85,0.0025000000000000265,6.883,0.013688999999999998,0.15,0.0225,11.583,0.217002,0,0,1,0
YERBOSSYNKYZY KORKEM,KAZ,7,4.6571428571428575,0.04816326530612246,6.494857142857143,0.5858689795918367,0.0,0.0,11.152,0.882233,1,0,0,0
YERBOSSYNKYZY KORKEM,KAZ,2,4.4,0.0,6.4165,0.2667722499999997,0.0,0.0,10.8165,0.516501,0,1,0,0
YERBOSSYNKYZY KORKEM,KAZ,6,3.35,0.0025000000000000044,6.683,1.269863,0.0,0.0,10.033,1.122808,0,0,1,0
